pokemon,id,form,rank,move,raito
ウォーグル,628,0,8,ばかぢから,21.4
ウォーグル,628,0,9,ゴッドバード,15.6
ウォーグル,628,0,10,いわなだれ,14.7
ウォーグル,628,1,1,オーラウイング,65.1
ウォーグル,628,1,2,マジカルシャイン,43.9
ウォーグル,628,1,3,エアスラッシュ,42.5
ウォーグル,628,1,4,ねっぷう,40.0
ウォーグル,628,1,5,まもる,37.4
ウォーグル,628,1,6,ぼうふう,30.5
ウォーグル,628,1,7,おいかぜ,21.9
ウォーグル,628,1,8,バークアウト,17.6
ウォーグル,628,1,9,サイコキネシス,16.4
ウォーグル,628,1,10,はねやすめ,15.6
モノズ,633,0,1,きあいだめ,100.0
モノズ,633,0,2,かみつく,100.0
モノズ,633,0,3,ほえる,100.0
モノズ,633,0,4,りゅうのいぶき,100.0
ジヘッド,634,0,1,ハイパーボイス,100.0
ジヘッド,634,0,2,りゅうのはどう,100.0
ジヘッド,634,0,3,ドラゴンダイブ,100.0
ジヘッド,634,0,4,のしかかり,100.0
サザンドラ,635,0,1,あくのはどう,75.1
サザンドラ,635,0,2,りゅうせいぐん,62.4
サザンドラ,635,0,3,ラスターカノン,40.2
サザンドラ,635,0,4,まもる,32.5
サザンドラ,635,0,5,ねっぷう,31.4
サザンドラ,635,0,6,おいかぜ,21.9
サザンドラ,635,0,7,バークアウト,21.9
サザンドラ,635,0,8,だいちのちから,18.0
サザンドラ,635,0,9,りゅうのはどう,17.3
サザンドラ,635,0,10,わるだくみ,12.9
メラルバ,636,0,1,いとをはく,83.3
メラルバ,636,0,2,ひのこ,83.3
メラルバ,636,0,3,とんぼがえり,16.7
メラルバ,636,0,4,ワイルドボルト,16.7
メラルバ,636,0,5,きゅうけつ,16.7
メラルバ,636,0,6,フレアドライブ,16.7
ウルガモス,637,0,1,ちょうのまい,72.0
ウルガモス,637,0,2,ねっぷう,60.9
ウルガモス,637,0,3,ギガドレイン,53.9
ウルガモス,637,0,4,まもる,48.8
ウルガモス,637,0,5,むしのさざめき,41.1
ウルガモス,637,0,6,ほのおのまい,32.7
ウルガモス,637,0,7,いかりのこな,25.9
ウルガモス,637,0,8,むしのていこう,16.1
ウルガモス,637,0,9,テラバースト,9.5
ウルガモス,637,0,10,おいかぜ,9.0
トルネロス,641,0,1,おいかぜ,99.6
トルネロス,641,0,2,こがらしあらし,89.2
トルネロス,641,0,3,ちょうはつ,67.0
トルネロス,641,0,4,あまごい,45.3
トルネロス,641,0,5,まもる,24.6
トルネロス,641,0,6,にほんばれ,24.3
トルネロス,641,0,7,こごえるかぜ,20.5
トルネロス,641,0,8,エアスラッシュ,7.5
トルネロス,641,0,9,こわいかお,3.9
トルネロス,641,0,10,にらみつける,3.9
トルネロス,641,1,1,こがらしあらし,86.1
トルネロス,641,1,2,おいかぜ,67.9
トルネロス,641,1,3,ねっぷう,32.1
トルネロス,641,1,4,エアスラッシュ,29.3
トルネロス,641,1,5,あまごい,29.0
トルネロス,641,1,6,とんぼがえり,26.3
トルネロス,641,1,7,まもる,20.7
トルネロス,641,1,8,くさむすび,17.4
トルネロス,641,1,9,こごえるかぜ,16.0
トルネロス,641,1,10,テラバースト,12.8
ボルトロス,642,0,1,かみなりあらし,67.3
ボルトロス,642,0,2,ちょうはつ,65.7
ボルトロス,642,0,3,でんじは,64.1
ボルトロス,642,0,4,かいでんぱ,46.9
ボルトロス,642,0,5,にほんばれ,34.5
ボルトロス,642,0,6,１０まんボルト,27.7
ボルトロス,642,0,7,こわいかお,25.1
ボルトロス,642,0,8,あまごい,22.9
ボルトロス,642,0,9,にらみつける,7.6
ボルトロス,642,0,10,まもる,6.9
ボルトロス,642,1,1,かみなりあらし,89.4
ボルトロス,642,1,2,テラバースト,66.7
ボルトロス,642,1,3,ボルトチェンジ,62.8
ボルトロス,642,1,4,くさむすび,47.1
ボルトロス,642,1,5,まもる,31.0
ボルトロス,642,1,6,１０まんボルト,18.3
ボルトロス,642,1,7,かみなり,16.5
ボルトロス,642,1,8,ヘドロばくだん,15.2
ボルトロス,642,1,9,あくのはどう,9.5
ボルトロス,642,1,10,ラスターカノン,8.6
ランドロス,645,0,1,ヘドロばくだん,91.7
ランドロス,645,0,2,まもる,90.7
ランドロス,645,0,3,だいちのちから,77.8
ランドロス,645,0,4,ねっさのあらし,64.0
ランドロス,645,0,5,サイコキネシス,32.4
ランドロス,645,0,6,いわなだれ,6.7
ランドロス,645,0,7,テラバースト,5.6
ランドロス,645,0,8,みがわり,4.7
ランドロス,645,0,9,ちょうはつ,4.5
ランドロス,645,0,10,くさむすび,4.4
ランドロス,645,1,1,いわなだれ,87.8
ランドロス,645,1,2,とんぼがえり,81.6
ランドロス,645,1,3,じしん,68.8
ランドロス,645,1,4,じだんだ,56.7
ランドロス,645,1,5,テラバースト,41.7
ランドロス,645,1,6,まもる,21.1
ランドロス,645,1,7,かわらわり,8.4
ランドロス,645,1,8,がんせきふうじ,6.3
ランドロス,645,1,9,ちょうはつ,5.5
ランドロス,645,1,10,アームハンマー,2.7
ハリマロン,650,0,1,ころがる,61.5
ハリマロン,650,0,2,やどりぎのタネ,50.0
ハリマロン,650,0,3,かみつく,50.0
ハリマロン,650,0,4,ミサイルばり,46.2
ハリマロン,650,0,5,つるのムチ,42.3
ハリマロン,650,0,6,なきごえ,42.3
ハリマロン,650,0,7,こうごうせい,11.5
ハリマロン,650,0,8,はらだいこ,11.5
ハリマロン,650,0,9,ワイドガード,11.5
ハリマロン,650,0,10,とっしん,7.7
ハリボーグ,651,0,1,やどりぎのタネ,100.0
ハリボーグ,651,0,2,まもる,86.4
ハリボーグ,651,0,3,みがわり,72.7
ハリボーグ,651,0,4,いたみわけ,72.7
ハリボーグ,651,0,5,ワイドガード,22.7
ハリボーグ,651,0,6,いかりのまえば,13.6
ハリボーグ,651,0,7,こうごうせい,9.1
ハリボーグ,651,0,8,ギガドレイン,9.1
ハリボーグ,651,0,9,からげんき,4.5
ハリボーグ,651,0,10,ビルドアップ,4.5
ブリガロン,652,0,1,ニードルガード,76.5
ブリガロン,652,0,2,ボディプレス,71.2
ブリガロン,652,0,3,ワイドガード,43.9
ブリガロン,652,0,4,やどりぎのタネ,28.9
ブリガロン,652,0,5,くさのちかい,27.0
ブリガロン,652,0,6,てっぺき,24.0
ブリガロン,652,0,7,ウッドハンマー,19.8
ブリガロン,652,0,8,ビルドアップ,17.7
ブリガロン,652,0,9,タネばくだん,17.4
ブリガロン,652,0,10,ドレインパンチ,15.5
フォッコ,653,0,1,さいみんじゅつ,53.6
フォッコ,653,0,2,かえんほうしゃ,50.0
フォッコ,653,0,3,おにび,35.7
フォッコ,653,0,4,ひかりのかべ,32.1
フォッコ,653,0,5,サイコショック,32.1
フォッコ,653,0,6,ひっかく,28.6
フォッコ,653,0,7,トリックルーム,25.0
フォッコ,653,0,8,まもる,25.0
フォッコ,653,0,9,ソーラービーム,17.9
フォッコ,653,0,10,サイコキネシス,17.9
テールナー,654,0,1,おにび,69.1
テールナー,654,0,2,トリックルーム,64.2
テールナー,654,0,3,とおぼえ,30.9
テールナー,654,0,4,だいもんじ,29.6
テールナー,654,0,5,かえんほうしゃ,24.7
テールナー,654,0,6,ほのおのうず,22.2
テールナー,654,0,7,まもる,19.8
テールナー,654,0,8,さいみんじゅつ,19.8
テールナー,654,0,9,イカサマ,17.3
テールナー,654,0,10,サイコショック,17.3
マフォクシー,655,0,1,サイコキネシス,72.3
マフォクシー,655,0,2,マジカルシャイン,67.0
マフォクシー,655,0,3,マジカルフレイム,40.8
マフォクシー,655,0,4,シャドーボール,34.6
マフォクシー,655,0,5,ねっぷう,28.3
マフォクシー,655,0,6,まもる,25.7
マフォクシー,655,0,7,トリックルーム,22.9
マフォクシー,655,0,8,だいもんじ,12.5
マフォクシー,655,0,9,ふういん,10.9
マフォクシー,655,0,10,おにび,10.6
ケロマツ,656,0,1,はたく,71.4
ケロマツ,656,0,2,なきごえ,71.4
ケロマツ,656,0,3,でんこうせっか,14.3
ケロマツ,656,0,4,みずでっぽう,14.3
ケロマツ,656,0,5,みがわり,14.3
ケロマツ,656,0,6,したでなめる,14.3
ケロマツ,656,0,7,うちおとす,14.3
ケロマツ,656,0,8,なげつける,14.3
ケロマツ,656,0,9,えんまく,14.3
ケロマツ,656,0,10,とびはねる,14.3
ゲコガシラ,657,0,1,ハイドロポンプ,100.0
ゲコガシラ,657,0,2,どくびし,100.0
ゲコガシラ,657,0,3,くさむすび,100.0
ゲコガシラ,657,0,4,れいとうビーム,100.0
ゲッコウガ,658,0,1,みずしゅりけん,63.0
ゲッコウガ,658,0,2,れいとうビーム,35.8
ゲッコウガ,658,0,3,あくのはどう,24.8
ゲッコウガ,658,0,4,ちょうはつ,23.1
ゲッコウガ,658,0,5,みずのちかい,21.1
ゲッコウガ,658,0,6,じんつうりき,20.4
ゲッコウガ,658,0,7,とんぼがえり,19.0
ゲッコウガ,658,0,8,ハイドロポンプ,18.6
ゲッコウガ,658,0,9,すりかえ,16.5
ゲッコウガ,658,0,10,まもる,16.3
ヤヤコマ,661,0,1,まもる,100.0
ヤヤコマ,661,0,2,そらをとぶ,95.7
ヤヤコマ,661,0,3,つばめがえし,91.3
ヤヤコマ,661,0,4,おいかぜ,69.6
ヤヤコマ,661,0,5,ファストガード,30.4
ヤヤコマ,661,0,6,ニトロチャージ,4.3
ヤヤコマ,661,0,7,つるぎのまい,4.3
ヤヤコマ,661,0,8,じたばた,4.3
ヒノヤコマ,662,0,1,おにび,99.1
ヒノヤコマ,662,0,2,おいかぜ,99.1
ヒノヤコマ,662,0,3,ブレイブバード,90.9
ヒノヤコマ,662,0,4,フェイント,50.9
ヒノヤコマ,662,0,5,きりばらい,27.3
ヒノヤコマ,662,0,6,フレアドライブ,13.6
ヒノヤコマ,662,0,7,オーバーヒート,8.2
ヒノヤコマ,662,0,8,ファストガード,8.2
ヒノヤコマ,662,0,9,でんこうせっか,0.9
ヒノヤコマ,662,0,10,じたばた,0.9
ファイアロー,663,0,1,おいかぜ,97.2
ファイアロー,663,0,2,ブレイブバード,74.2
ファイアロー,663,0,3,ちょうはつ,44.9
ファイアロー,663,0,4,フレアドライブ,43.3
ファイアロー,663,0,5,おにび,30.7
ファイアロー,663,0,6,ファストガード,24.4
ファイアロー,663,0,7,まもる,23.1
ファイアロー,663,0,8,アクロバット,17.9
ファイアロー,663,0,9,フェイント,9.9
ファイアロー,663,0,10,エアスラッシュ,4.5
コフキムシ,664,0,1,しびれごな,100.0
コフキムシ,664,0,2,いとをはく,100.0
コフキムシ,664,0,3,むしくい,100.0
コフキムシ,664,0,4,いかりのこな,100.0
コフーライ,665,0,1,いかりのこな,100.0
コフーライ,665,0,2,むしのていこう,100.0
コフーライ,665,0,3,しびれごな,85.7
コフーライ,665,0,4,いとをはく,85.7
コフーライ,665,0,5,とびつく,14.3
コフーライ,665,0,6,まもる,14.3
ビビヨン,666,18,1,ねむりごな,69.2
ビビヨン,666,18,2,かふんだんご,67.7
ビビヨン,666,18,3,いかりのこな,50.3
ビビヨン,666,18,4,まもる,49.4
ビビヨン,666,18,5,ぼうふう,38.2
ビビヨン,666,18,6,おいかぜ,34.0
ビビヨン,666,18,7,ちょうのまい,22.8
ビビヨン,666,18,8,むしのさざめき,21.1
ビビヨン,666,18,9,とんぼがえり,12.3
ビビヨン,666,18,10,しんぴのまもり,10.2
シシコ,667,0,1,がむしゃら,88.9
シシコ,667,0,2,かえんほうしゃ,77.8
シシコ,667,0,3,ほのおのキバ,66.7
シシコ,667,0,4,エコーボイス,55.6
シシコ,667,0,5,バークアウト,22.2
シシコ,667,0,6,かみくだく,22.2
シシコ,667,0,7,ずつき,22.2
シシコ,667,0,8,おたけび,22.2
シシコ,667,0,9,とっしん,11.1
シシコ,667,0,10,ひのこ,11.1
カエンジシ,668,0,1,ハイパーボイス,89.8
カエンジシ,668,0,2,バークアウト,59.9
カエンジシ,668,0,3,ねっぷう,44.9
カエンジシ,668,0,4,かえんほうしゃ,36.7
カエンジシ,668,0,5,まもる,28.6
カエンジシ,668,0,6,テラバースト,24.5
カエンジシ,668,0,7,あくのはどう,21.8
カエンジシ,668,0,8,おたけび,15.0
カエンジシ,668,0,9,おにび,13.6
カエンジシ,668,0,10,ちょうはつ,11.6
フラベベ,669,0,1,おいわい,71.4
フラベベ,669,0,2,ねがいごと,71.4
フラベベ,669,0,3,つるのムチ,71.4
フラベベ,669,0,4,ようせいのかぜ,71.4
フラベベ,669,0,5,こうごうせい,28.6
フラベベ,669,0,6,はなふぶき,28.6
フラベベ,669,0,7,グラスフィールド,28.6
フラベベ,669,0,8,マジカルリーフ,28.6
フラエッテ,670,0,1,はなびらのまい,50.0
フラエッテ,670,0,2,ドレインキッス,50.0
フラエッテ,670,0,3,ムーンフォース,50.0
フラエッテ,670,0,4,めいそう,50.0
フラエッテ,670,0,5,あまえる,50.0
フラエッテ,670,0,6,ソーラービーム,50.0
フラエッテ,670,0,7,ミストフィールド,50.0
フラエッテ,670,0,8,こうごうせい,50.0
フラージェス,671,0,1,ムーンフォース,77.9
フラージェス,671,0,2,かふんだんご,62.1
フラージェス,671,0,3,てだすけ,37.0
フラージェス,671,0,4,まもる,35.9
フラージェス,671,0,5,テラバースト,27.4
フラージェス,671,0,6,マジカルシャイン,21.4
フラージェス,671,0,7,はなふぶき,19.6
フラージェス,671,0,8,ひやみず,17.7
フラージェス,671,0,9,こうごうせい,17.5
フラージェス,671,0,10,めいそう,13.6
ゴーゴート,673,0,1,ウッドホーン,77.6
ゴーゴート,673,0,2,ビルドアップ,69.9
ゴーゴート,673,0,3,いわなだれ,65.7
ゴーゴート,673,0,4,ミルクのみ,62.1
ゴーゴート,673,0,5,まもる,34.3
ゴーゴート,673,0,6,タネマシンガン,17.6
ゴーゴート,673,0,7,やどりぎのタネ,13.4
ゴーゴート,673,0,8,ワイルドボルト,9.3
ゴーゴート,673,0,9,じしん,8.1
ゴーゴート,673,0,10,じだんだ,7.2
ドラミドロ,691,0,1,ヘドロばくだん,91.2
ドラミドロ,691,0,2,りゅうせいぐん,44.7
ドラミドロ,691,0,3,まもる,44.0
ドラミドロ,691,0,4,りゅうのはどう,43.7
ドラミドロ,691,0,5,ハイドロポンプ,39.4
ドラミドロ,691,0,6,くろいきり,19.7
ドラミドロ,691,0,7,１０まんボルト,18.5
ドラミドロ,691,0,8,アシッドボム,14.7
ドラミドロ,691,0,9,なみのり,14.5
ドラミドロ,691,0,10,テラバースト,14.5
ブロスター,693,0,1,はどうだん,84.9
ブロスター,693,0,2,みずのはどう,83.8
ブロスター,693,0,3,あくのはどう,79.0
ブロスター,693,0,4,りゅうのはどう,40.6
ブロスター,693,0,5,いやしのはどう,24.5
ブロスター,693,0,6,まもる,23.6
ブロスター,693,0,7,ラスターカノン,14.9
ブロスター,693,0,8,れいとうビーム,13.2
ブロスター,693,0,9,こごえるかぜ,7.8
ブロスター,693,0,10,だくりゅう,6.6
ニンフィア,700,0,1,ハイパーボイス,96.9
ニンフィア,700,0,2,テラバースト,60.7
ニンフィア,700,0,3,でんこうせっか,52.1
ニンフィア,700,0,4,まもる,48.8
ニンフィア,700,0,5,はかいこうせん,17.7
ニンフィア,700,0,6,シャドーボール,13.1
ニンフィア,700,0,7,みきり,12.5
ニンフィア,700,0,8,あくび,12.4
ニンフィア,700,0,9,じこあんじ,12.1
ニンフィア,700,0,10,めいそう,10.9
ルチャブル,701,0,1,アクロバット,74.4
ルチャブル,701,0,2,みきり,44.9
ルチャブル,701,0,3,フライングプレス,38.2
ルチャブル,701,0,4,つるぎのまい,37.7
ルチャブル,701,0,5,まもる,30.0
ルチャブル,701,0,6,ドレインパンチ,29.1
ルチャブル,701,0,7,いわなだれ,28.6
ルチャブル,701,0,8,インファイト,18.6
ルチャブル,701,0,9,がむしゃら,14.2
ルチャブル,701,0,10,なかまづくり,13.9
デデンネ,702,0,1,ほっぺすりすり,83.5
デデンネ,702,0,2,いかりのまえば,58.2
デデンネ,702,0,3,あまえる,46.2
デデンネ,702,0,4,かいでんぱ,35.2
デデンネ,702,0,5,パラボラチャージ,27.5
デデンネ,702,0,6,ドレインキッス,23.1
デデンネ,702,0,7,ボルトチェンジ,22.0
デデンネ,702,0,8,かみなり,15.4
デデンネ,702,0,9,じゃれつく,12.1
デデンネ,702,0,10,てだすけ,11.0
メレシー,703,0,1,トリックルーム,85.1
メレシー,703,0,2,ボディプレス,63.5
メレシー,703,0,3,てっぺき,46.2
メレシー,703,0,4,ガードシェア,41.7
メレシー,703,0,5,ムーンフォース,25.1
メレシー,703,0,6,まもる,20.6
メレシー,703,0,7,ステルスロック,20.1
メレシー,703,0,8,ひかりのかべ,16.8
メレシー,703,0,9,マジカルシャイン,13.0
メレシー,703,0,10,スキルスワップ,11.7
ヌメラ,704,0,1,りゅうのはどう,100.0
ヌメラ,704,0,2,じたばた,75.0
ヌメラ,704,0,3,あまごい,75.0
ヌメラ,704,0,4,みずのはどう,75.0
ヌメラ,704,0,5,のろい,25.0
ヌメラ,704,0,6,のしかかり,25.0
ヌメラ,704,0,7,だくりゅう,25.0
ヌメイル,705,1,1,たてこもる,61.4
ヌメイル,705,1,2,いのちのしずく,50.6
ヌメイル,705,1,3,だくりゅう,42.2
ヌメイル,705,1,4,まもる,42.2
ヌメイル,705,1,5,ラスターカノン,39.8
ヌメイル,705,1,6,アイアンヘッド,22.9
ヌメイル,705,1,7,アシッドボム,21.7
ヌメイル,705,1,8,のろい,20.5
ヌメイル,705,1,9,れいとうビーム,20.5
ヌメイル,705,1,10,１０まんボルト,16.9
ヌメルゴン,706,0,1,だくりゅう,38.6
ヌメルゴン,706,0,2,ヘドロばくだん,37.3
ヌメルゴン,706,0,3,かえんほうしゃ,36.0
ヌメルゴン,706,0,4,１０まんボルト,33.8
ヌメルゴン,706,0,5,れいとうビーム,32.0
ヌメルゴン,706,0,6,まもる,30.5
ヌメルゴン,706,0,7,りゅうせいぐん,27.2
ヌメルゴン,706,0,8,りゅうのはどう,26.3
ヌメルゴン,706,0,9,アシッドボム,20.2
ヌメルゴン,706,0,10,なみのり,16.7
ヌメルゴン,706,1,1,ボディプレス,85.3
ヌメルゴン,706,1,2,ヘビーボンバー,76.5
ヌメルゴン,706,1,3,たてこもる,76.1
ヌメルゴン,706,1,4,まもる,40.6
ヌメルゴン,706,1,5,いのちのしずく,38.8
ヌメルゴン,706,1,6,ラスターカノン,13.6
ヌメルゴン,706,1,7,とける,9.8
ヌメルゴン,706,1,8,だくりゅう,8.1
ヌメルゴン,706,1,9,れいとうビーム,6.5
ヌメルゴン,706,1,10,１０まんボルト,6.5
クレッフィ,707,0,1,リフレクター,79.8
クレッフィ,707,0,2,ひかりのかべ,76.5
クレッフィ,707,0,3,マジカルシャイン,47.3
クレッフィ,707,0,4,でんじは,45.3
クレッフィ,707,0,5,トリックルーム,28.9
クレッフィ,707,0,6,イカサマ,22.0
クレッフィ,707,0,7,あまごい,18.7
クレッフィ,707,0,8,ミストフィールド,11.5
クレッフィ,707,0,9,にほんばれ,10.5
クレッフィ,707,0,10,てっていこうせん,8.3
カチコール,712,0,1,じこさいせい,100.0
カチコール,712,0,2,ふぶき,100.0
カチコール,712,0,3,とっしん,100.0
カチコール,712,0,4,かみくだく,100.0
クレベース,713,0,1,ボディプレス,87.5
クレベース,713,0,2,てっぺき,60.4
クレベース,713,0,3,じこさいせい,55.7
クレベース,713,0,4,ワイドガード,38.5
クレベース,713,0,5,ヘビーボンバー,24.1
クレベース,713,0,6,つららおとし,23.1
クレベース,713,0,7,ミラーコート,22.9
クレベース,713,0,8,アイススピナー,21.3
クレベース,713,0,9,ゆきなだれ,19.1
クレベース,713,0,10,まもる,18.1
クレベース,713,1,1,いわなだれ,85.0
クレベース,713,1,2,ひょうざんおろし,65.7
クレベース,713,1,3,ワイドガード,51.6
クレベース,713,1,4,まもる,41.6
クレベース,713,1,5,じしん,23.6
クレベース,713,1,6,かみくだく,20.8
クレベース,713,1,7,こおりのキバ,19.5
クレベース,713,1,8,ボディプレス,18.9
クレベース,713,1,9,じこさいせい,16.6
クレベース,713,1,10,ミラーコート,8.5
オンバット,714,0,1,つばさでうつ,100.0
オンバット,714,0,2,かげぶんしん,100.0
オンバット,714,0,3,かぜおこし,100.0
オンバット,714,0,4,ちょうおんぱ,100.0
オンバーン,715,0,1,おいかぜ,55.7
オンバーン,715,0,2,ばくおんぱ,49.7
オンバーン,715,0,3,エアスラッシュ,45.9
オンバーン,715,0,4,ねっぷう,41.0
オンバーン,715,0,5,りゅうせいぐん,33.7
オンバーン,715,0,6,ぼうふう,29.9
オンバーン,715,0,7,りゅうのはどう,26.7
オンバーン,715,0,8,ちょうはつ,20.8
オンバーン,715,0,9,まもる,19.8
オンバーン,715,0,10,はねやすめ,16.6
モクロー,722,0,1,てだすけ,79.3
モクロー,722,0,2,かげうち,69.8
モクロー,722,0,3,ナイトヘッド,62.9
モクロー,722,0,4,つつく,61.2
モクロー,722,0,5,リーフブレード,24.1
モクロー,722,0,6,まもる,17.2
モクロー,722,0,7,はたきおとす,15.5
モクロー,722,0,8,はねやすめ,11.2
モクロー,722,0,9,きりばらい,11.2
モクロー,722,0,10,シャドークロー,10.3
フクスロー,723,0,1,はねやすめ,95.8
フクスロー,723,0,2,ブレイブバード,95.8
フクスロー,723,0,3,くさのちかい,91.7
フクスロー,723,0,4,おいかぜ,45.8
フクスロー,723,0,5,リーフストーム,45.8
フクスロー,723,0,6,ふいうち,4.2
フクスロー,723,0,7,なきごえ,4.2
フクスロー,723,0,8,はたきおとす,4.2
フクスロー,723,0,9,リーフブレード,4.2
フクスロー,723,0,10,かげうち,4.2
ジュナイパー,724,0,1,かげぬい,67.3
ジュナイパー,724,0,2,リーフブレード,64.1
ジュナイパー,724,0,3,かげうち,48.8
ジュナイパー,724,0,4,ブレイブバード,33.2
ジュナイパー,724,0,5,おいかぜ,30.3
ジュナイパー,724,0,6,くさのちかい,23.9
ジュナイパー,724,0,7,まもる,19.3
ジュナイパー,724,0,8,ふいうち,18.6
ジュナイパー,724,0,9,テラバースト,14.5
ジュナイパー,724,0,10,シャドーボール,14.2
ジュナイパー,724,1,1,３ぼんのや,99.7
ジュナイパー,724,1,2,リーフブレード,95.6
ジュナイパー,724,1,3,ふいうち,33.5
ジュナイパー,724,1,4,まもる,31.8
ジュナイパー,724,1,5,かげうち,25.3
ジュナイパー,724,1,6,ブレイブバード,22.8
ジュナイパー,724,1,7,とんぼがえり,22.0
ジュナイパー,724,1,8,テラバースト,17.5
ジュナイパー,724,1,9,はたきおとす,13.3
ジュナイパー,724,1,10,ビルドアップ,8.1
ヤングース,734,0,1,まもる,70.6
ヤングース,734,0,2,とっておき,70.6
ヤングース,734,0,3,たいあたり,29.4
ヤングース,734,0,4,にらみつける,29.4
デカグース,735,0,1,とっておき,79.4
デカグース,735,0,2,まもる,68.3
デカグース,735,0,3,のしかかり,20.6
デカグース,735,0,4,じしん,19.0
デカグース,735,0,5,かみくだく,15.9
デカグース,735,0,6,かみなりパンチ,11.1
デカグース,735,0,7,アイアンヘッド,11.1
デカグース,735,0,8,あくび,6.3
デカグース,735,0,9,とんぼがえり,4.8
デカグース,735,0,10,タネばくだん,1.6
マケンカニ,739,0,1,インファイト,100.0
マケンカニ,739,0,2,クラブハンマー,100.0
マケンカニ,739,0,3,かみなりパンチ,80.0
マケンカニ,739,0,4,れいとうパンチ,80.0
マケンカニ,739,0,5,てっぺき,20.0
マケンカニ,739,0,6,ばくれつパンチ,20.0
ケケンカニ,740,0,1,ドレインパンチ,83.0
ケケンカニ,740,0,2,かみなりパンチ,76.7
ケケンカニ,740,0,3,ワイドガード,73.0
ケケンカニ,740,0,4,アイスハンマー,52.1
ケケンカニ,740,0,5,れいとうパンチ,50.2
ケケンカニ,740,0,6,まもる,20.5
ケケンカニ,740,0,7,インファイト,14.4
ケケンカニ,740,0,8,クラブハンマー,12.4
ケケンカニ,740,0,9,じしん,10.9
ケケンカニ,740,0,10,ビルドアップ,1.1
オドリドリ,741,0,1,めざめるダンス,97.7
オドリドリ,741,0,2,エアスラッシュ,50.3
オドリドリ,741,0,3,まもる,35.3
オドリドリ,741,0,4,ちょうのまい,33.5
オドリドリ,741,0,5,はねやすめ,30.6
オドリドリ,741,0,6,ぼうふう,27.2
オドリドリ,741,0,7,めいそう,25.4
オドリドリ,741,0,8,こごえるかぜ,19.7
オドリドリ,741,0,9,おいかぜ,19.1
オドリドリ,741,0,10,てだすけ,15.0
オドリドリ,741,1,1,めざめるダンス,91.9
オドリドリ,741,1,2,ちょうのまい,52.2
オドリドリ,741,1,3,まもる,43.3
オドリドリ,741,1,4,バトンタッチ,38.9
オドリドリ,741,1,5,はねやすめ,34.2
オドリドリ,741,1,6,エアスラッシュ,32.5
オドリドリ,741,1,7,こごえるかぜ,26.4
オドリドリ,741,1,8,ぼうふう,24.3
オドリドリ,741,1,9,フェザーダンス,13.6
オドリドリ,741,1,10,みがわり,8.4
オドリドリ,741,2,1,めざめるダンス,100.0
オドリドリ,741,2,2,エアスラッシュ,93.8
オドリドリ,741,2,3,ちょうのまい,93.8
オドリドリ,741,2,4,まもる,93.8
オドリドリ,741,2,5,はねやすめ,6.3
オドリドリ,741,2,6,ぼうふう,6.3
オドリドリ,741,2,7,めいそう,6.3
オドリドリ,741,3,1,めざめるダンス,95.4
オドリドリ,741,3,2,まもる,61.0
オドリドリ,741,3,3,エアスラッシュ,60.0
オドリドリ,741,3,4,ちょうのまい,59.6
オドリドリ,741,3,5,はねやすめ,24.5
オドリドリ,741,3,6,こごえるかぜ,18.8
オドリドリ,741,3,7,ぼうふう,17.7
オドリドリ,741,3,8,おいかぜ,17.4
オドリドリ,741,3,9,フェザーダンス,15.4
オドリドリ,741,3,10,バトンタッチ,8.3
イワンコ,744,0,1,にらみつける,88.9
イワンコ,744,0,2,がむしゃら,66.7
イワンコ,744,0,3,とっておき,66.7
イワンコ,744,0,4,あばれる,66.7
イワンコ,744,0,5,すなかけ,22.2
イワンコ,744,0,6,かげぶんしん,22.2
イワンコ,744,0,7,いわおとし,22.2
イワンコ,744,0,8,かみくだく,11.1
イワンコ,744,0,9,ステルスロック,11.1
イワンコ,744,0,10,こわいかお,11.1
ルガルガン,745,0,1,いわなだれ,97.9
ルガルガン,745,0,2,インファイト,71.1
ルガルガン,745,0,3,がむしゃら,52.0
ルガルガン,745,0,4,アクセルロック,51.7
ルガルガン,745,0,5,まもる,36.1
ルガルガン,745,0,6,じならし,12.4
ルガルガン,745,0,7,かみくだく,8.6
ルガルガン,745,0,8,サイコファング,8.5
ルガルガン,745,0,9,じゃれつく,8.0
ルガルガン,745,0,10,ドリルライナー,7.5
ルガルガン,745,1,1,いわなだれ,77.7
ルガルガン,745,1,2,ストーンエッジ,56.8
ルガルガン,745,1,3,インファイト,43.7
ルガルガン,745,1,4,こらえる,42.2
ルガルガン,745,1,5,じゃれつく,25.0
ルガルガン,745,1,6,ちょうはつ,17.8
ルガルガン,745,1,7,きしかいせい,17.8
ルガルガン,745,1,8,まもる,15.4
ルガルガン,745,1,9,シャドークロー,14.6
ルガルガン,745,1,10,アイアンヘッド,12.8
ルガルガン,745,2,1,アクセルロック,91.7
ルガルガン,745,2,2,インファイト,50.6
ルガルガン,745,2,3,いわなだれ,47.8
ルガルガン,745,2,4,ドリルライナー,31.1
ルガルガン,745,2,5,まもる,26.1
ルガルガン,745,2,6,ふいうち,19.7
ルガルガン,745,2,7,かみくだく,15.0
ルガルガン,745,2,8,アイアンヘッド,14.7
ルガルガン,745,2,9,とおぼえ,14.5
ルガルガン,745,2,10,ファストガード,14.0
ヒドイデ,747,0,1,ベノムショック,100.0
ヒドイデ,747,0,2,かみつく,100.0
ヒドイデ,747,0,3,じこさいせい,100.0
