pokemon,id,form,rank,item,raito
ムウマージ,429,0,1,きあいのタスキ,35.5
ムウマージ,429,0,2,こだわりスカーフ,17.5
ムウマージ,429,0,3,こだわりメガネ,15.3
ムウマージ,429,0,4,ラムのみ,4.9
ムウマージ,429,0,5,のろいのおふだ,4.3
ムウマージ,429,0,6,たべのこし,4.3
ムウマージ,429,0,7,ナモのみ,3.4
ムウマージ,429,0,8,オボンのみ,3.1
ムウマージ,429,0,9,カシブのみ,1.4
ムウマージ,429,0,10,とつげきチョッキ,1.4
ドンカラス,430,0,1,きあいのタスキ,49.6
ドンカラス,430,0,2,ピントレンズ,17.5
ドンカラス,430,0,3,いのちのたま,7.1
ドンカラス,430,0,4,カムラのみ,4.6
ドンカラス,430,0,5,とつげきチョッキ,3.7
ドンカラス,430,0,6,パワフルハーブ,3.2
ドンカラス,430,0,7,するどいツメ,3.1
ドンカラス,430,0,8,こだわりスカーフ,2.9
ドンカラス,430,0,9,ゴツゴツメット,1.7
ドンカラス,430,0,10,レッドカード,1.4
スカタンク,435,0,1,ゴツゴツメット,54.4
スカタンク,435,0,2,とつげきチョッキ,13.1
スカタンク,435,0,3,くろいヘドロ,6.0
スカタンク,435,0,4,たべのこし,5.6
スカタンク,435,0,5,ふうせん,4.7
スカタンク,435,0,6,チイラのみ,3.5
スカタンク,435,0,7,オボンのみ,2.4
スカタンク,435,0,8,いのちのたま,1.6
スカタンク,435,0,9,どくバリ,1.3
スカタンク,435,0,10,たつじんのおび,1.0
ドーミラー,436,0,1,しんかのきせき,77.8
ドーミラー,436,0,2,カゴのみ,22.2
ドータクン,437,0,1,たべのこし,18.4
ドータクン,437,0,2,ゴツゴツメット,18.1
ドータクン,437,0,3,オボンのみ,13.7
ドータクン,437,0,4,メンタルハーブ,12.1
ドータクン,437,0,5,じゃくてんほけん,5.4
ドータクン,437,0,6,こうこうのしっぽ,4.7
ドータクン,437,0,7,ひかりのねんど,2.9
ドータクン,437,0,8,カゴのみ,2.4
ドータクン,437,0,9,パワーリスト,1.6
ドータクン,437,0,10,どくどくだま,1.5
ウソハチ,438,0,1,ゴツゴツメット,31.5
ウソハチ,438,0,2,しんかのきせき,30.1
ウソハチ,438,0,3,いかさまダイス,15.1
ウソハチ,438,0,4,せんせいのツメ,6.8
ウソハチ,438,0,5,チイラのみ,6.8
ウソハチ,438,0,6,ラムのみ,6.8
ウソハチ,438,0,7,かたいいし,2.7
ミカルゲ,442,0,1,メンタルハーブ,22.2
ミカルゲ,442,0,2,オボンのみ,20.8
ミカルゲ,442,0,3,こうこうのしっぽ,10.6
ミカルゲ,442,0,4,ゴツゴツメット,8.8
ミカルゲ,442,0,5,ロゼルのみ,8.4
ミカルゲ,442,0,6,とつげきチョッキ,8.0
ミカルゲ,442,0,7,たべのこし,6.4
ミカルゲ,442,0,8,ぼうじんゴーグル,2.2
ミカルゲ,442,0,9,きあいのタスキ,1.7
ミカルゲ,442,0,10,フォーカスレンズ,1.7
フカマル,443,0,1,いのちのたま,100.0
ガバイト,444,0,1,ヤチェのみ,100.0
ガブリアス,445,0,1,こだわりハチマキ,22.0
ガブリアス,445,0,2,ゴツゴツメット,13.4
ガブリアス,445,0,3,とつげきチョッキ,12.6
ガブリアス,445,0,4,オボンのみ,10.5
ガブリアス,445,0,5,きあいのタスキ,7.6
ガブリアス,445,0,6,ラムのみ,7.6
ガブリアス,445,0,7,こだわりスカーフ,6.4
ガブリアス,445,0,8,おんみつマント,5.8
ガブリアス,445,0,9,いのちのたま,5.4
ガブリアス,445,0,10,レッドカード,1.0
リオル,447,0,1,きあいのタスキ,85.2
リオル,447,0,2,しんかのきせき,9.3
リオル,447,0,3,しめったいわ,3.8
リオル,447,0,4,ぼうごパット,1.2
リオル,447,0,5,いのちのたま,0.5
ルカリオ,448,0,1,きあいのタスキ,53.1
ルカリオ,448,0,2,いのちのたま,34.2
ルカリオ,448,0,3,とつげきチョッキ,2.1
ルカリオ,448,0,4,こだわりメガネ,1.5
ルカリオ,448,0,5,こだわりスカーフ,1.0
ルカリオ,448,0,6,シルクのスカーフ,1.0
ルカリオ,448,0,7,こだわりハチマキ,0.7
ルカリオ,448,0,8,いかさまダイス,0.7
ルカリオ,448,0,9,たつじんのおび,0.6
ルカリオ,448,0,10,じゃくてんほけん,0.6
ヒポポタス,449,0,1,しんかのきせき,100.0
カバルドン,450,0,1,オボンのみ,75.3
カバルドン,450,0,2,たべのこし,9.8
カバルドン,450,0,3,ゴツゴツメット,3.8
カバルドン,450,0,4,さらさらいわ,3.6
カバルドン,450,0,5,メンタルハーブ,1.7
カバルドン,450,0,6,フィラのみ,1.2
カバルドン,450,0,7,おんみつマント,0.9
カバルドン,450,0,8,こだわりハチマキ,0.9
カバルドン,450,0,9,とつげきチョッキ,0.5
カバルドン,450,0,10,ウイのみ,0.4
グレッグル,453,0,1,オボンのみ,50.0
グレッグル,453,0,2,カムラのみ,37.5
グレッグル,453,0,3,きあいのタスキ,12.5
ドクロッグ,454,0,1,とつげきチョッキ,23.3
ドクロッグ,454,0,2,きあいのタスキ,20.5
ドクロッグ,454,0,3,たべのこし,11.7
ドクロッグ,454,0,4,くろいヘドロ,10.9
ドクロッグ,454,0,5,いのちのたま,6.1
ドクロッグ,454,0,6,オボンのみ,5.5
ドクロッグ,454,0,7,ふうせん,5.4
ドクロッグ,454,0,8,パンチグローブ,3.3
ドクロッグ,454,0,9,ゴツゴツメット,2.8
ドクロッグ,454,0,10,たつじんのおび,1.6
ケイコウオ,456,0,1,きあいのタスキ,100.0
ネオラント,457,0,1,しんぴのしずく,18.1
ネオラント,457,0,2,たべのこし,17.8
ネオラント,457,0,3,オボンのみ,11.7
ネオラント,457,0,4,きあいのタスキ,11.0
ネオラント,457,0,5,しめつけバンド,8.9
ネオラント,457,0,6,いのちのたま,6.9
ネオラント,457,0,7,ゴツゴツメット,4.9
ネオラント,457,0,8,しめったいわ,4.0
ネオラント,457,0,9,せんせいのツメ,3.7
ネオラント,457,0,10,おうじゃのしるし,1.9
ユキカブリ,459,0,1,しんかのきせき,81.8
ユキカブリ,459,0,2,とつげきチョッキ,9.1
ユキカブリ,459,0,3,オボンのみ,9.1
ユキノオー,460,0,1,ひかりのねんど,44.0
ユキノオー,460,0,2,きあいのタスキ,13.6
ユキノオー,460,0,3,つめたいいわ,10.9
ユキノオー,460,0,4,ゴツゴツメット,9.3
ユキノオー,460,0,5,だっしゅつパック,5.9
ユキノオー,460,0,6,たべのこし,3.7
ユキノオー,460,0,7,とつげきチョッキ,2.7
ユキノオー,460,0,8,オボンのみ,2.7
ユキノオー,460,0,9,こだわりメガネ,1.1
ユキノオー,460,0,10,じゃくてんほけん,1.0
マニューラ,461,0,1,きあいのタスキ,53.4
マニューラ,461,0,2,いのちのたま,25.4
マニューラ,461,0,3,でかいきんのたま,4.6
マニューラ,461,0,4,たべのこし,3.8
マニューラ,461,0,5,こだわりハチマキ,2.7
マニューラ,461,0,6,おうじゃのしるし,2.1
マニューラ,461,0,7,するどいツメ,1.2
マニューラ,461,0,8,でんきだま,0.9
マニューラ,461,0,9,ひかりのこな,0.9
マニューラ,461,0,10,ノーマルジュエル,0.7
ジバコイル,462,0,1,とつげきチョッキ,59.1
ジバコイル,462,0,2,ゴツゴツメット,15.3
ジバコイル,462,0,3,こだわりメガネ,12.2
ジバコイル,462,0,4,ふうせん,3.0
ジバコイル,462,0,5,たべのこし,2.1
ジバコイル,462,0,6,じゃくてんほけん,2.0
ジバコイル,462,0,7,ひかりのねんど,0.8
ジバコイル,462,0,8,こだわりスカーフ,0.7
ジバコイル,462,0,9,オボンのみ,0.6
ジバコイル,462,0,10,せんせいのツメ,0.6
リーフィア,470,0,1,ゴツゴツメット,48.5
リーフィア,470,0,2,いかさまダイス,13.4
リーフィア,470,0,3,いのちのたま,8.7
リーフィア,470,0,4,たべのこし,5.9
リーフィア,470,0,5,ピントレンズ,4.5
リーフィア,470,0,6,オボンのみ,2.6
リーフィア,470,0,7,こだわりスカーフ,2.4
リーフィア,470,0,8,おんみつマント,1.6
リーフィア,470,0,9,フィラのみ,1.4
リーフィア,470,0,10,おおきなねっこ,1.4
グレイシア,471,0,1,とつげきチョッキ,37.0
グレイシア,471,0,2,きあいのタスキ,11.4
グレイシア,471,0,3,こだわりメガネ,7.8
グレイシア,471,0,4,いのちのたま,5.6
グレイシア,471,0,5,たべのこし,5.6
グレイシア,471,0,6,こだわりスカーフ,5.1
グレイシア,471,0,7,とけないこおり,4.3
グレイシア,471,0,8,オボンのみ,4.0
グレイシア,471,0,9,ゴツゴツメット,4.0
グレイシア,471,0,10,たつじんのおび,3.8
エルレイド,475,0,1,きあいのタスキ,30.0
エルレイド,475,0,2,こだわりスカーフ,19.7
エルレイド,475,0,3,とつげきチョッキ,18.7
エルレイド,475,0,4,ピントレンズ,11.4
エルレイド,475,0,5,こだわりハチマキ,4.0
エルレイド,475,0,6,いのちのたま,3.1
エルレイド,475,0,7,するどいツメ,2.4
エルレイド,475,0,8,たつじんのおび,1.9
エルレイド,475,0,9,くろおび,1.3
エルレイド,475,0,10,オボンのみ,1.3
ユキメノコ,478,0,1,きあいのタスキ,70.2
ユキメノコ,478,0,2,こだわりスカーフ,12.9
ユキメノコ,478,0,3,ひかりのねんど,3.8
ユキメノコ,478,0,4,ひかりのこな,3.8
ユキメノコ,478,0,5,こだわりメガネ,1.6
ユキメノコ,478,0,6,こうかくレンズ,1.4
ユキメノコ,478,0,7,ナモのみ,0.9
ユキメノコ,478,0,8,おんみつマント,0.8
ユキメノコ,478,0,9,オボンのみ,0.7
ユキメノコ,478,0,10,ゴツゴツメット,0.7
ロトム,479,0,1,こだわりスカーフ,28.2
ロトム,479,0,2,きあいのタスキ,16.3
ロトム,479,0,3,たべのこし,13.8
ロトム,479,0,4,オボンのみ,11.3
ロトム,479,0,5,こうこうのしっぽ,8.7
ロトム,479,0,6,カシブのみ,4.2
ロトム,479,0,7,ラムのみ,3.9
ロトム,479,0,8,いのちのたま,3.1
ロトム,479,0,9,おうじゃのしるし,2.3
ロトム,479,0,10,こだわりメガネ,2.0
ロトム,479,1,1,こだわりスカーフ,34.2
ロトム,479,1,2,こだわりメガネ,22.9
ロトム,479,1,3,オボンのみ,14.2
ロトム,479,1,4,とつげきチョッキ,8.3
ロトム,479,1,5,ゴツゴツメット,7.9
ロトム,479,1,6,かえんだま,3.7
ロトム,479,1,7,たべのこし,2.2
ロトム,479,1,8,だっしゅつパック,1.3
ロトム,479,1,9,カゴのみ,0.6
ロトム,479,1,10,いのちのたま,0.6
ロトム,479,2,1,こだわりスカーフ,23.6
ロトム,479,2,2,こだわりメガネ,20.1
ロトム,479,2,3,ゴツゴツメット,19.9
ロトム,479,2,4,オボンのみ,19.1
ロトム,479,2,5,たべのこし,6.0
ロトム,479,2,6,とつげきチョッキ,5.6
ロトム,479,2,7,ひかりのねんど,1.2
ロトム,479,2,8,こうかくレンズ,0.8
ロトム,479,2,9,おんみつマント,0.8
ロトム,479,2,10,こうこうのしっぽ,0.4
ロトム,479,3,1,こだわりスカーフ,37.0
ロトム,479,3,2,こだわりメガネ,28.6
ロトム,479,3,3,とつげきチョッキ,8.4
ロトム,479,3,4,きあいのタスキ,7.7
ロトム,479,3,5,からぶりほけん,3.9
ロトム,479,3,6,オボンのみ,3.8
ロトム,479,3,7,ゴツゴツメット,3.6
ロトム,479,3,8,こうかくレンズ,1.6
ロトム,479,3,9,ラムのみ,1.2
ロトム,479,3,10,こうこうのしっぽ,0.8
ロトム,479,4,1,こだわりメガネ,24.4
ロトム,479,4,2,こだわりスカーフ,21.8
ロトム,479,4,3,たべのこし,19.8
ロトム,479,4,4,おんみつマント,11.0
ロトム,479,4,5,オボンのみ,6.4
ロトム,479,4,6,ゴツゴツメット,3.1
ロトム,479,4,7,かいがらのすず,2.6
ロトム,479,4,8,ひかりのこな,2.4
ロトム,479,4,9,こだわりハチマキ,1.8
ロトム,479,4,10,ラムのみ,1.1
ロトム,479,5,1,こだわりメガネ,43.5
ロトム,479,5,2,こだわりスカーフ,27.9
ロトム,479,5,3,オボンのみ,6.7
ロトム,479,5,4,だっしゅつパック,4.7
ロトム,479,5,5,とつげきチョッキ,2.7
ロトム,479,5,6,たべのこし,2.4
ロトム,479,5,7,ゴツゴツメット,2.0
ロトム,479,5,8,こうかくレンズ,2.0
ロトム,479,5,9,ヤチェのみ,1.4
ロトム,479,5,10,たつじんのおび,1.3
ユクシー,480,0,1,オボンのみ,33.3
ユクシー,480,0,2,ゴツゴツメット,17.1
ユクシー,480,0,3,たべのこし,14.1
ユクシー,480,0,4,メンタルハーブ,9.6
ユクシー,480,0,5,ひかりのねんど,4.1
ユクシー,480,0,6,こだわりスカーフ,4.0
ユクシー,480,0,7,おんみつマント,4.0
ユクシー,480,0,8,レッドカード,2.0
ユクシー,480,0,9,こうこうのしっぽ,1.5
ユクシー,480,0,10,ラムのみ,1.1
エムリット,481,0,1,オボンのみ,28.4
エムリット,481,0,2,たべのこし,14.6
エムリット,481,0,3,とつげきチョッキ,10.3
エムリット,481,0,4,こだわりスカーフ,8.8
エムリット,481,0,5,おんみつマント,6.7
エムリット,481,0,6,きあいのタスキ,6.0
エムリット,481,0,7,ゴツゴツメット,5.3
エムリット,481,0,8,たつじんのおび,5.0
エムリット,481,0,9,せんせいのツメ,2.8
エムリット,481,0,10,こだわりメガネ,1.9
アグノム,482,0,1,きあいのタスキ,26.5
アグノム,482,0,2,こだわりハチマキ,23.4
アグノム,482,0,3,こだわりスカーフ,17.8
アグノム,482,0,4,いのちのたま,7.4
アグノム,482,0,5,こだわりメガネ,4.9
アグノム,482,0,6,ノーマルジュエル,3.8
アグノム,482,0,7,ゴツゴツメット,1.8
アグノム,482,0,8,とつげきチョッキ,1.7
アグノム,482,0,9,カムラのみ,1.6
アグノム,482,0,10,おんみつマント,1.5
ヒードラン,485,0,1,とつげきチョッキ,44.7
ヒードラン,485,0,2,たべのこし,37.7
ヒードラン,485,0,3,ふうせん,4.7
ヒードラン,485,0,4,ゴツゴツメット,3.8
ヒードラン,485,0,5,オボンのみ,3.3
ヒードラン,485,0,6,こだわりメガネ,2.1
ヒードラン,485,0,7,こだわりスカーフ,0.8
ヒードラン,485,0,8,いのちのたま,0.6
ヒードラン,485,0,9,おんみつマント,0.4
ヒードラン,485,0,10,きあいのタスキ,0.2
クレセリア,488,0,1,おんみつマント,48.3
クレセリア,488,0,2,ゴツゴツメット,28.9
クレセリア,488,0,3,たべのこし,9.7
クレセリア,488,0,4,オボンのみ,5.6
クレセリア,488,0,5,メンタルハーブ,2.8
クレセリア,488,0,6,こだわりスカーフ,1.2
クレセリア,488,0,7,こだわりメガネ,0.4
クレセリア,488,0,8,ひかりのねんど,0.3
クレセリア,488,0,9,ひかりのこな,0.3
クレセリア,488,0,10,じゃくてんほけん,0.3
ミジュマル,501,0,1,しんかのきせき,74.3
ミジュマル,501,0,2,こだわりメガネ,20.0
ミジュマル,501,0,3,きあいのタスキ,5.7
フタチマル,502,0,1,しんかのきせき,100.0
ダイケンキ,503,0,1,ゴツゴツメット,54.1
ダイケンキ,503,0,2,とつげきチョッキ,10.3
ダイケンキ,503,0,3,オボンのみ,8.4
ダイケンキ,503,0,4,たべのこし,6.2
ダイケンキ,503,0,5,こだわりメガネ,4.0
ダイケンキ,503,0,6,しんぴのしずく,2.9
ダイケンキ,503,0,7,カムラのみ,2.0
ダイケンキ,503,0,8,いのちのたま,1.4
ダイケンキ,503,0,9,でんきだま,1.3
ダイケンキ,503,0,10,きあいのタスキ,1.2
ダイケンキ,503,1,1,とつげきチョッキ,44.3
ダイケンキ,503,1,2,きあいのタスキ,28.2
ダイケンキ,503,1,3,こだわりハチマキ,7.1
ダイケンキ,503,1,4,こだわりスカーフ,6.2
ダイケンキ,503,1,5,いのちのたま,2.6
ダイケンキ,503,1,6,ゴツゴツメット,2.3
ダイケンキ,503,1,7,オボンのみ,1.5
ダイケンキ,503,1,8,たべのこし,0.9
ダイケンキ,503,1,9,こうかくレンズ,0.9
ダイケンキ,503,1,10,ピントレンズ,0.6
チュリネ,548,0,1,きあいのタスキ,100.0
ドレディア,549,0,1,いのちのたま,22.7
ドレディア,549,0,2,たべのこし,14.8
ドレディア,549,0,3,おんみつマント,13.9
ドレディア,549,0,4,ものまねハーブ,8.4
ドレディア,549,0,5,ゴツゴツメット,7.7
ドレディア,549,0,6,オボンのみ,6.9
ドレディア,549,0,7,こうかくレンズ,6.0
ドレディア,549,0,8,メンタルハーブ,5.1
ドレディア,549,0,9,きあいのタスキ,5.0
ドレディア,549,0,10,ラムのみ,1.7
ドレディア,549,1,1,こうかくレンズ,30.7
ドレディア,549,1,2,いのちのたま,19.5
ドレディア,549,1,3,きあいのタスキ,10.2
ドレディア,549,1,4,いかさまダイス,9.7
ドレディア,549,1,5,おんみつマント,8.3
ドレディア,549,1,6,たべのこし,3.5
ドレディア,549,1,7,オボンのみ,3.1
ドレディア,549,1,8,ラムのみ,2.7
ドレディア,549,1,9,ゴツゴツメット,2.6
ドレディア,549,1,10,こだわりスカーフ,1.6
バスラオ,550,0,1,こだわりスカーフ,43.4
バスラオ,550,0,2,こだわりハチマキ,22.9
バスラオ,550,0,3,きあいのタスキ,8.2
バスラオ,550,0,4,いのちのたま,7.0
バスラオ,550,0,5,ものしりメガネ,6.7
バスラオ,550,0,6,こだわりメガネ,4.1
バスラオ,550,0,7,ソクノのみ,3.2
バスラオ,550,0,8,チイラのみ,2.9
バスラオ,550,0,9,しんぴのしずく,0.9
バスラオ,550,0,10,タポルのみ,0.3
バスラオ,550,1,1,こだわりハチマキ,47.5
バスラオ,550,1,2,きあいのタスキ,15.8
バスラオ,550,1,3,いのちのたま,14.2
バスラオ,550,1,4,こだわりスカーフ,12.5
バスラオ,550,1,5,しんかのきせき,7.5
バスラオ,550,1,6,メトロノーム,1.7
バスラオ,550,1,7,チイラのみ,0.8
バスラオ,550,2,1,こだわりスカーフ,40.0
バスラオ,550,2,2,いのちのたま,24.0
バスラオ,550,2,3,しんかのきせき,14.0
バスラオ,550,2,4,きあいのタスキ,11.5
バスラオ,550,2,5,こだわりハチマキ,8.0
バスラオ,550,2,6,しんぴのしずく,2.5
メグロコ,551,0,1,しんかのきせき,50.0
メグロコ,551,0,2,きあいのタスキ,50.0
ワルビル,552,0,1,しんかのきせき,100.0
ワルビアル,553,0,1,こだわりスカーフ,24.6
ワルビアル,553,0,2,きあいのタスキ,13.9
ワルビアル,553,0,3,とつげきチョッキ,10.6
ワルビアル,553,0,4,オボンのみ,7.2
ワルビアル,553,0,5,じゃくてんほけん,6.7
ワルビアル,553,0,6,でんきだま,6.7
ワルビアル,553,0,7,ラムのみ,6.7
ワルビアル,553,0,8,いのちのたま,4.5
ワルビアル,553,0,9,たべのこし,3.4
ワルビアル,553,0,10,ゴツゴツメット,2.4
ゾロア,570,0,1,きあいのタスキ,45.5
ゾロア,570,0,2,こだわりメガネ,27.3
ゾロア,570,0,3,こだわりスカーフ,22.7
ゾロア,570,0,4,こうこうのしっぽ,4.5
ゾロア,570,1,1,きあいのタスキ,69.8
ゾロア,570,1,2,こだわりスカーフ,17.9
ゾロア,570,1,3,しんかのきせき,6.0
ゾロア,570,1,4,こだわりメガネ,4.3
ゾロア,570,1,5,せんせいのツメ,1.0
ゾロア,570,1,6,かいがらのすず,0.5
ゾロア,570,1,7,ひかりのこな,0.3
ゾロア,570,1,8,じゃくてんほけん,0.2
ゾロアーク,571,0,1,こだわりスカーフ,40.3
ゾロアーク,571,0,2,きあいのタスキ,36.8
ゾロアーク,571,0,3,こだわりメガネ,10.2
ゾロアーク,571,0,4,いのちのたま,6.1
ゾロアーク,571,0,5,とつげきチョッキ,1.1
ゾロアーク,571,0,6,こだわりハチマキ,0.9
ゾロアーク,571,0,7,ひかりのこな,0.6
ゾロアーク,571,0,8,ねらいのまと,0.5
ゾロアーク,571,0,9,こうかくレンズ,0.5
ゾロアーク,571,0,10,あついいわ,0.5
ゾロアーク,571,1,1,きあいのタスキ,41.7
ゾロアーク,571,1,2,こだわりスカーフ,24.8
ゾロアーク,571,1,3,こだわりメガネ,19.7
ゾロアーク,571,1,4,いのちのたま,3.7
ゾロアーク,571,1,5,ふうせん,2.3
ゾロアーク,571,1,6,オボンのみ,1.6
ゾロアーク,571,1,7,たつじんのおび,0.6
ゾロアーク,571,1,8,のどスプレー,0.4
ゾロアーク,571,1,9,ひかりのこな,0.4
ゾロアーク,571,1,10,とつげきチョッキ,0.4
ゴチミル,575,0,1,しんかのきせき,54.9
ゴチミル,575,0,2,こだわりスカーフ,43.7
ゴチミル,575,0,3,ふうせん,1.4
ゴチルゼル,576,0,1,こだわりスカーフ,41.2
ゴチルゼル,576,0,2,たべのこし,37.3
ゴチルゼル,576,0,3,カゴのみ,4.0
ゴチルゼル,576,0,4,ふうせん,3.7
ゴチルゼル,576,0,5,こだわりメガネ,3.3
ゴチルゼル,576,0,6,おんみつマント,2.6
ゴチルゼル,576,0,7,ぼうじんゴーグル,2.2
ゴチルゼル,576,0,8,きあいのタスキ,0.7
ゴチルゼル,576,0,9,とつげきチョッキ,0.7
ゴチルゼル,576,0,10,ひかりのこな,0.6
シキジカ,585,0,1,きあいのタスキ,94.3
シキジカ,585,0,2,おうじゃのしるし,5.7
メブキジカ,586,0,1,こだわりスカーフ,22.2
メブキジカ,586,0,2,ぼうごパット,13.1
メブキジカ,586,0,3,おうじゃのしるし,12.1
メブキジカ,586,0,4,いのちのたま,9.4
メブキジカ,586,0,5,きあいのタスキ,8.7
メブキジカ,586,0,6,たべのこし,8.1
メブキジカ,586,0,7,きせきのタネ,4.6
メブキジカ,586,0,8,こうかくレンズ,4.0
メブキジカ,586,0,9,じゃくてんほけん,3.8
メブキジカ,586,0,10,メトロノーム,3.4
タマゲタケ,590,0,1,しんかのきせき,100.0
モロバレル,591,0,1,だっしゅつパック,56.1
モロバレル,591,0,2,くろいヘドロ,16.7
モロバレル,591,0,3,ゴツゴツメット,15.3
モロバレル,591,0,4,たべのこし,5.8
モロバレル,591,0,5,とつげきチョッキ,1.3
モロバレル,591,0,6,オボンのみ,1.0
モロバレル,591,0,7,いのちのたま,0.8
モロバレル,591,0,8,おんみつマント,0.8
モロバレル,591,0,9,たつじんのおび,0.4
モロバレル,591,0,10,メンタルハーブ,0.3
ママンボウ,594,0,1,ゴツゴツメット,51.8
ママンボウ,594,0,2,とつげきチョッキ,26.2
ママンボウ,594,0,3,たべのこし,7.3
ママンボウ,594,0,4,ものまねハーブ,3.8
ママンボウ,594,0,5,メンタルハーブ,3.2
ママンボウ,594,0,6,オボンのみ,2.5
ママンボウ,594,0,7,おんみつマント,1.8
ママンボウ,594,0,8,しめつけバンド,1.5
ママンボウ,594,0,9,フィラのみ,0.4
ママンボウ,594,0,10,しめったいわ,0.4
シビシラス,602,0,1,きあいのタスキ,57.9
シビシラス,602,0,2,じしゃく,42.1
シビビール,603,0,1,しんかのきせき,100.0
シビルドン,604,0,1,とつげきチョッキ,40.3
シビルドン,604,0,2,たべのこし,10.3
シビルドン,604,0,3,オボンのみ,9.4
シビルドン,604,0,4,たつじんのおび,8.6
シビルドン,604,0,5,ゴツゴツメット,6.6
シビルドン,604,0,6,いのちのたま,6.2
シビルドン,604,0,7,からぶりほけん,2.8
シビルドン,604,0,8,パンチグローブ,2.0
シビルドン,604,0,9,こだわりメガネ,1.9
シビルドン,604,0,10,せんせいのツメ,1.8
キバゴ,610,0,1,きあいのタスキ,83.3
キバゴ,610,0,2,いのちのたま,16.7
オノンド,611,0,1,しんかのきせき,77.0
オノンド,611,0,2,とつげきチョッキ,13.1
オノンド,611,0,3,ラムのみ,9.8
オノノクス,612,0,1,ラムのみ,33.4
オノノクス,612,0,2,いのちのたま,17.5
オノノクス,612,0,3,きあいのタスキ,14.4
オノノクス,612,0,4,こだわりスカーフ,13.2
オノノクス,612,0,5,こだわりハチマキ,7.2
オノノクス,612,0,6,たつじんのおび,1.7
オノノクス,612,0,7,オボンのみ,1.4
オノノクス,612,0,8,とつげきチョッキ,1.3
オノノクス,612,0,9,たべのこし,1.2
オノノクス,612,0,10,クリアチャーム,1.1
クマシュン,613,0,1,きあいのタスキ,63.6
クマシュン,613,0,2,しんかのきせき,36.4
ツンベアー,614,0,1,いのちのたま,26.3
ツンベアー,614,0,2,とつげきチョッキ,14.5
ツンベアー,614,0,3,じゃくてんほけん,8.4
ツンベアー,614,0,4,こうかくレンズ,7.2
ツンベアー,614,0,5,たつじんのおび,6.6
ツンベアー,614,0,6,こだわりハチマキ,6.4
ツンベアー,614,0,7,こだわりスカーフ,5.5
ツンベアー,614,0,8,しめったいわ,5.2
ツンベアー,614,0,9,ひかりのこな,3.2
ツンベアー,614,0,10,ヨプのみ,3.1
フリージオ,615,0,1,たべのこし,17.8
フリージオ,615,0,2,とつげきチョッキ,12.7
フリージオ,615,0,3,ズアのみ,9.6
フリージオ,615,0,4,おんみつマント,9.0
フリージオ,615,0,5,オボンのみ,5.9
フリージオ,615,0,6,いのちのたま,5.4
フリージオ,615,0,7,とけないこおり,5.3
フリージオ,615,0,8,ラムのみ,5.2
フリージオ,615,0,9,きあいのタスキ,4.2
フリージオ,615,0,10,ゴツゴツメット,3.9
コマタナ,624,0,1,きあいのタスキ,82.4
コマタナ,624,0,2,オッカのみ,9.8
コマタナ,624,0,3,ラムのみ,7.8
キリキザン,625,0,1,しんかのきせき,95.1
キリキザン,625,0,2,きあいのタスキ,1.4
キリキザン,625,0,3,こだわりハチマキ,1.4
キリキザン,625,0,4,とつげきチョッキ,0.8
キリキザン,625,0,5,ビビリだま,0.3
キリキザン,625,0,6,フォーカスレンズ,0.3
キリキザン,625,0,7,こだわりスカーフ,0.2
キリキザン,625,0,8,ふうせん,0.2
キリキザン,625,0,9,オボンのみ,0.1
キリキザン,625,0,10,ぼうじんゴーグル,0.1
ワシボン,627,0,1,いのちのたま,40.9
ワシボン,627,0,2,こだわりスカーフ,27.3
ワシボン,627,0,3,ちからのハチマキ,15.9
ワシボン,627,0,4,きあいのタスキ,6.8
ワシボン,627,0,5,おんみつマント,4.5
ワシボン,627,0,6,するどいくちばし,2.3
ワシボン,627,0,7,こだわりハチマキ,2.3
ウォーグル,628,0,1,いのちのたま,30.2
ウォーグル,628,0,2,パワフルハーブ,25.4
ウォーグル,628,0,3,こだわりスカーフ,17.8
ウォーグル,628,0,4,とつげきチョッキ,10.0
ウォーグル,628,0,5,こだわりハチマキ,2.3
ウォーグル,628,0,6,するどいくちばし,2.0
ウォーグル,628,0,7,きあいのタスキ,1.8
ウォーグル,628,0,8,オボンのみ,1.7
ウォーグル,628,0,9,おうじゃのしるし,1.7
ウォーグル,628,0,10,ビビリだま,1.6
ウォーグル,628,1,1,ピントレンズ,21.2
ウォーグル,628,1,2,いのちのたま,14.7
ウォーグル,628,1,3,こだわりメガネ,12.6
ウォーグル,628,1,4,たべのこし,8.4
ウォーグル,628,1,5,おんみつマント,6.9
ウォーグル,628,1,6,じゃくてんほけん,4.5
ウォーグル,628,1,7,オボンのみ,3.7
ウォーグル,628,1,8,ゴツゴツメット,3.3
ウォーグル,628,1,9,とつげきチョッキ,2.8
ウォーグル,628,1,10,ラムのみ,2.7
ジヘッド,634,0,1,しんかのきせき,59.0
ジヘッド,634,0,2,ヨプのみ,29.0
ジヘッド,634,0,3,こだわりスカーフ,7.0
ジヘッド,634,0,4,いのちのたま,5.0
サザンドラ,635,0,1,こだわりメガネ,27.7
サザンドラ,635,0,2,たべのこし,13.0
サザンドラ,635,0,3,きあいのタスキ,12.7
サザンドラ,635,0,4,こだわりスカーフ,10.8
サザンドラ,635,0,5,いのちのたま,9.6
サザンドラ,635,0,6,とつげきチョッキ,4.6
サザンドラ,635,0,7,オボンのみ,4.4
